SUBJECT,TOPIC,Year,Question ID,c (in thousands),s (in thousands),hc (in thousands),lc (in thousands),Item Difficulty Index (=c*100/s),Item Discrimination Index (=(hc-lc)/27)
CHEMISTRY,NUCLEAR CHEMISTRY,2005,2005133,92,98,19,10,93.87755102,0.333333333
CHEMISTRY,NUCLEAR CHEMISTRY,2005,2005134,258,664,21,2,38.85542169,0.703703704
CHEMISTRY,TRANSITION ELEMENTS AND,2005,2005135,411,563,23,13,73.0017762,0.37037037
CHEMISTRY,COORDINATION CHEMISTRY,2005,2005136,86,556,13,14,15.4676259,-0.037037037
CHEMISTRY,TRANSITION ELEMENTS AND,2005,2005137,878,954,25,16,92.03354298,0.333333333
CHEMISTRY,COORDINATION CHEMISTRY,2005,2005138,85,101,22,22,84.15841584,0
CHEMISTRY,TRANSITION ELEMENTS AND,2005,2005139,365,698,18,6,52.29226361,0.444444444
CHEMISTRY,COORDINATION CHEMISTRY,2005,2005140,72,245,23,6,29.3877551,0.62962963
CHEMISTRY,TRANSITION ELEMENTS AND,2005,2005141,32,91,23,17,35.16483516,0.222222222
CHEMISTRY,COORDINATION CHEMISTRY,2005,2005142,120,991,10,11,12.10898083,-0.037037037
CHEMISTRY,METALLURGY,2005,2005143,106,539,24,18,19.66604824,0.222222222
CHEMISTRY,METALLURGY,2005,2005144,38,985,14,5,3.85786802,0.333333333
CHEMISTRY,METALLURGY,2005,2005145,78,727,24,1,10.72902338,0.851851852
CHEMISTRY,QUALITATIVE ANALYSIS,2005,2005146,12,39,15,11,30.76923077,0.148148148
CHEMISTRY,HYDROCARBONS,2005,2005147,70,634,18,3,11.04100946,0.555555556
CHEMISTRY,HYDROCARBONS,2005,2005148,123,308,20,22,39.93506494,-0.074074074
CHEMISTRY,HYDROCARBONS,2005,2005149,71,199,27,5,35.67839196,0.814814815
CHEMISTRY,ALKYL HALIDES,2005,2005150,21,188,14,17,11.17021277,-0.111111111
CHEMISTRY,ALKYL HALIDES,2005,2005151,57,74,25,21,77.02702703,0.148148148
CHEMISTRY,ALKYL HALIDES,2005,2005152,230,935,12,4,24.59893048,0.296296296
CHEMISTRY,ALCOHOLS AND ETHERS (REACTION MECHANISM),2005,2005153,139,226,20,21,61.50442478,-0.037037037
CHEMISTRY,ALDEHYDES AND KETONES,2005,2005154,3,88,12,20,3.409090909,-0.296296296
CHEMISTRY,AROMATIC COMPOUND,2005,2005155,18,43,26,5,41.86046512,0.777777778
CHEMISTRY,AROMATIC COMPOUND,2005,2005156,98,181,18,1,54.14364641,0.62962963
CHEMISTRY,CARBOXYLIC ACID & THEIR DERIVATIVES,2005,2005157,374,730,23,17,51.23287671,0.222222222
CHEMISTRY,AMINES,2005,2005158,13,804,20,5,1.616915423,0.555555556
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2005,2005159,416,528,14,5,78.78787879,0.333333333
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2005,2005160,200,372,17,13,53.76344086,0.148148148
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2005,2005161,56,97,12,0,57.73195876,0.444444444
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2005,2005162,3,236,27,16,1.271186441,0.407407407
CHEMISTRY,STEREO CHEMISTRY,2005,2005163,0,8,21,20,0,0.037037037
MATHEMATICS,STRAIGHT LINE,2005,2005164,129,984,21,2,13.1097561,0.703703704
MATHEMATICS,STRAIGHT LINE,2005,2005165,108,253,15,6,42.68774704,0.333333333
MATHEMATICS,STRAIGHT LINE,2005,2005166,324,961,26,1,33.71488033,0.925925926
MATHEMATICS,CIRCLE,2005,2005167,245,260,13,14,94.23076923,-0.037037037
MATHEMATICS,CIRCLE,2005,2005168,270,363,14,4,74.38016529,0.37037037
MATHEMATICS,CIRCLE,2005,2005169,25,79,24,3,31.64556962,0.777777778
MATHEMATICS,CIRCLE,2005,2005170,436,503,18,6,86.67992048,0.444444444
MATHEMATICS,PARABOLA,2005,2005171,176,256,14,5,68.75,0.333333333
MATHEMATICS,ELLIPSE,2005,2005172,312,701,18,0,44.50784593,0.666666667
MATHEMATICS,HYPERBOLA,2005,2005173,92,259,14,1,35.52123552,0.481481481
MATHEMATICS,COMPLEX NUMBER,2005,2005174,169,228,16,3,74.12280702,0.481481481
MATHEMATICS,COMPLEX NUMBER,2005,2005175,76,128,26,22,59.375,0.148148148
MATHEMATICS,COMPLEX NUMBER,2005,2005176,388,675,14,4,57.48148148,0.37037037
MATHEMATICS,BINOMIAL THEOREM,2005,2005177,476,702,21,18,67.80626781,0.111111111
MATHEMATICS,BINOMIAL THEOREM,2005,2005178,235,447,18,7,52.57270694,0.407407407
MATHEMATICS,BINOMIAL THEOREM,2005,2005179,354,810,23,15,43.7037037,0.296296296
MATHEMATICS,BINOMIAL THEOREM,2005,2005180,360,456,24,10,78.94736842,0.518518519
MATHEMATICS,BINOMIAL THEOREM,2005,2005181,88,472,27,4,18.6440678,0.851851852
MATHEMATICS,SEQUENCE & SERIES,2005,2005182,279,404,11,9,69.05940594,0.074074074
MATHEMATICS,PERMUTION & COMBINATION,2005,2005183,221,463,25,8,47.73218143,0.62962963
MATHEMATICS,QUADRATIC EQUATION,2005,2005184,697,845,15,10,82.4852071,0.185185185
MATHEMATICS,QUADRATIC EQUATION,2005,2005185,26,80,19,15,32.5,0.148148148
MATHEMATICS,QUADRATIC EQUATION,2005,2005186,236,436,19,4,54.12844037,0.555555556
MATHEMATICS,MATRIES & DETERMINANTS,2005,2005187,538,612,18,5,87.90849673,0.481481481
MATHEMATICS,MATRIES & DETERMINANTS,2005,2005188,43,350,15,13,12.28571429,0.074074074
MATHEMATICS,MATRIES & DETERMINANTS,2005,2005189,11,36,13,21,30.55555556,-0.296296296
MATHEMATICS,MATRIES & DETERMINANTS,2005,2005190,727,861,25,11,84.43670151,0.518518519
MATHEMATICS,PROBABILITY,2005,2005191,567,696,18,3,81.46551724,0.555555556
MATHEMATICS,PROBABILITY,2005,2005192,294,374,27,16,78.60962567,0.407407407
MATHEMATICS,MATHEMATICAL INDUCTION,2005,2005193,88,546,20,18,16.11721612,0.074074074
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2005,2005194,63,368,22,6,17.11956522,0.592592593
MATHEMATICS,INVERSE TRIGONOMETRIC FUNCTION,2005,2005195,581,943,21,9,61.61187699,0.444444444
MATHEMATICS,SETS & RELATION,2005,2005196,92,330,26,2,27.87878788,0.888888889
MATHEMATICS,FUNCTIONS,2005,2005197,22,282,26,20,7.80141844,0.222222222
MATHEMATICS,FUNCTIONS,2005,2005198,150,649,16,19,23.11248074,-0.111111111
MATHEMATICS,LIMIT OF FUNCTION,2005,2005199,598,876,23,20,68.26484018,0.111111111
MATHEMATICS,LIMIT OF FUNCTION,2005,2005200,83,473,22,20,17.54756871,0.074074074
MATHEMATICS,CONTINUITY & DERIVABILITY,2005,2005201,52,735,24,1,7.074829932,0.851851852
MATHEMATICS,CONTINUITY & DERIVABILITY,2005,2005202,196,768,20,18,25.52083333,0.074074074
MATHEMATICS,CONTINUITY & DERIVABILITY,2005,2005203,757,855,24,17,88.5380117,0.259259259
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2005,2005204,576,740,18,7,77.83783784,0.407407407
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2005,2005205,128,464,11,11,27.5862069,0
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2005,2005206,757,763,23,16,99.21363041,0.259259259
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2005,2005207,33,361,26,20,9.141274238,0.222222222
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2005,2005208,65,590,23,17,11.01694915,0.222222222
MATHEMATICS,INDEFINITE INTEGRATION,2005,2005209,90,766,19,1,11.74934726,0.666666667
MATHEMATICS,DEFINITE INTEGRATION,2005,2005210,53,92,24,7,57.60869565,0.62962963
MATHEMATICS,DEFINITE INTEGRATION,2005,2005211,11,34,12,4,32.35294118,0.296296296
MATHEMATICS,DEFINITE INTEGRATION,2005,2005212,306,577,21,20,53.03292894,0.037037037
MATHEMATICS,AREA UNDER CURVE,2005,2005213,290,574,18,2,50.52264808,0.592592593
MATHEMATICS,AREA UNDER CURVE,2005,2005214,91,138,25,18,65.94202899,0.259259259
MATHEMATICS,AREA UNDER CURVE,2005,2005215,465,887,11,11,52.42390079,0
MATHEMATICS,DIFFERENTIAL EQUATION,2005,2005216,9,726,13,14,1.239669421,-0.037037037
MATHEMATICS,DIFFERENTIAL EQUATION,2005,2005217,14,228,25,7,6.140350877,0.666666667
MATHEMATICS,STATISTICS,2005,2005218,184,316,20,14,58.2278481,0.222222222
MATHEMATICS,STATISTICS,2005,2005219,855,897,15,0,95.31772575,0.555555556
MATHEMATICS,STATISTICS,2005,2005220,531,826,14,12,64.28571429,0.074074074
MATHEMATICS,SOLUTION OF TRIANGLE,2005,2005221,65,322,20,4,20.1863354,0.592592593
MATHEMATICS,SOLUTION OF TRIANGLE,2005,2005222,284,711,13,7,39.94374121,0.222222222
MATHEMATICS,STATICS & DYNAMICS,2005,2005223,223,794,13,19,28.08564232,-0.222222222
MATHEMATICS,STATICS & DYNAMICS,2005,2005224,147,972,27,14,15.12345679,0.481481481
MATHEMATICS,STATICS & DYNAMICS,2005,2005225,58,411,14,12,14.11192214,0.074074074
MATHEMATICS,STATICS & DYNAMICS,2005,2005226,47,224,24,5,20.98214286,0.703703704
MATHEMATICS,STATICS & DYNAMICS,2005,2005227,6,8,10,15,75,-0.185185185
MATHEMATICS,VECTOR,2005,2005228,532,705,10,5,75.46099291,0.185185185
MATHEMATICS,VECTOR,2005,2005229,164,308,10,16,53.24675325,-0.222222222
MATHEMATICS,VECTOR,2005,2005230,16,21,16,7,76.19047619,0.333333333
MATHEMATICS,VECTOR,2005,2005231,423,590,21,5,71.69491525,0.592592593
MATHEMATICS,VECTOR,2005,2005232,232,242,12,8,95.8677686,0.148148148
MATHEMATICS,VECTOR,2005,2005233,200,330,18,17,60.60606061,0.037037037
MATHEMATICS,VECTOR,2005,2005234,97,783,19,13,12.38825032,0.222222222
PHYSICS,CO-ORDINATE GEOMETRY (3-D),2005,2005235,672,678,12,11,99.11504425,0.037037037
PHYSICS,CO-ORDINATE GEOMETRY (3-D),2005,2005236,66,423,15,3,15.60283688,0.444444444
PHYSICS,CO-ORDINATE GEOMETRY (3-D),2005,2005237,417,532,10,22,78.38345865,-0.444444444
PHYSICS,CO-ORDINATE GEOMETRY (3-D),2005,2005238,44,743,10,16,5.921938089,-0.222222222
PHYSICS,ELECTROSTATICS,2006,2006001,416,905,13,7,45.96685083,0.222222222
PHYSICS,ELECTROSTATICS,2006,2006002,426,837,25,1,50.89605735,0.888888889
PHYSICS,ELECTROSTATICS,2006,2006003,129,465,27,1,27.74193548,0.962962963
PHYSICS,CURRENT ELECTRICITY,2006,2006004,281,905,14,16,31.04972376,-0.074074074
PHYSICS,CURRENT ELECTRICITY,2006,2006005,99,170,22,11,58.23529412,0.407407407
PHYSICS,CURRENT ELECTRICITY,2006,2006006,11,52,12,12,21.15384615,0
PHYSICS,CURRENT ELECTRICITY,2006,2006007,121,179,23,8,67.59776536,0.555555556
PHYSICS,CURRENT ELECTRICITY,2006,2006008,342,794,11,21,43.07304786,-0.37037037
PHYSICS,CURRENT ELECTRICITY,2006,2006009,5,504,23,20,0.992063492,0.111111111
PHYSICS,CURRENT ELECTRICITY,2006,2006010,235,984,26,6,23.88211382,0.740740741
PHYSICS,CURRENT ELECTRICITY,2006,2006011,72,215,14,2,33.48837209,0.444444444
PHYSICS,CAPACITANCE,2006,2006012,557,581,27,6,95.86919105,0.777777778
PHYSICS,CAPACITANCE,2006,2006013,51,61,15,2,83.60655738,0.481481481
PHYSICS,ELECTRO MAGNETIC FIELD,2006,2006014,122,321,12,21,38.00623053,-0.333333333
PHYSICS,ELECTRO MAGNETIC FIELD,2006,2006015,63,134,24,0,47.01492537,0.888888889
PHYSICS,ELECTRO MAGNETIC FIELD,2006,2006016,83,102,14,7,81.37254902,0.259259259
PHYSICS,ELECTRO MAGNETIC FIELD,2006,2006017,126,546,24,17,23.07692308,0.259259259
PHYSICS,ELECTRO MAGNETIC FIELD,2006,2006018,1,4,24,11,25,0.481481481
PHYSICS,ELECTRO MAGNETIC INDUCTION,2006,2006019,189,234,10,10,80.76923077,0
PHYSICS,ELECTRO MAGNETIC INDUCTION,2006,2006020,107,255,11,8,41.96078431,0.111111111
PHYSICS,ELECTRO MAGNETIC INDUCTION,2006,2006021,157,455,22,20,34.50549451,0.074074074
PHYSICS,ALTERNATING CURRENT,2006,2006022,464,880,15,4,52.72727273,0.407407407
PHYSICS,ALTERNATING CURRENT,2006,2006023,484,682,19,18,70.96774194,0.037037037
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2006,2006024,198,858,26,19,23.07692308,0.259259259
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2006,2006025,507,567,11,13,89.41798942,-0.074074074
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2006,2006026,66,344,15,21,19.18604651,-0.222222222
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2006,2006027,1,864,15,4,0.115740741,0.407407407
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2006,2006028,590,960,22,1,61.45833333,0.777777778
PHYSICS,SIMPLE HARMONIC MOTION,2006,2006029,254,272,12,21,93.38235294,-0.333333333
PHYSICS,SIMPLE HARMONIC MOTION,2006,2006030,43,100,15,5,43,0.37037037
PHYSICS,SIMPLE HARMONIC MOTION,2006,2006031,7,27,14,7,25.92592593,0.259259259
PHYSICS,SIMPLE HARMONIC MOTION,2006,2006032,4,30,24,20,13.33333333,0.148148148
PHYSICS,SOUND WAVES,2006,2006033,643,732,10,19,87.84153005,-0.333333333
PHYSICS,SOUND WAVES,2006,2006034,33,762,26,2,4.330708661,0.888888889
PHYSICS,GEOMETRICAL OPTICS,2006,2006035,178,858,12,2,20.74592075,0.37037037
PHYSICS,GEOMETRICAL OPTICS,2006,2006036,164,330,27,6,49.6969697,0.777777778
PHYSICS,GEOMETRICAL OPTICS,2006,2006037,259,467,27,11,55.46038544,0.592592593
PHYSICS,WAVE OPTICS,2006,2006038,286,983,18,14,29.09460834,0.148148148
PHYSICS,WAVE OPTICS,2006,2006039,47,595,20,14,7.899159664,0.222222222
PHYSICS,WAVE OPTICS,2006,2006040,17,27,25,11,62.96296296,0.518518519
PHYSICS,UNIT & DIMENSION,2006,2006041,80,498,12,15,16.06425703,-0.111111111
PHYSICS,RECTILINEAR MOTION & VECTORS,2006,2006042,34,83,19,5,40.96385542,0.518518519
PHYSICS,RECTILINEAR MOTION & VECTORS,2006,2006043,32,147,19,7,21.76870748,0.444444444
PHYSICS,RECTILINEAR MOTION & VECTORS,2006,2006044,46,660,20,5,6.96969697,0.555555556
PHYSICS,RECTILINEAR MOTION & VECTORS,2006,2006045,390,628,17,15,62.10191083,0.074074074
PHYSICS,PROJECTILE MOTION,2006,2006046,509,904,15,9,56.30530973,0.222222222
PHYSICS,NEWTON'S LAWS OF MOTION,2006,2006047,91,106,15,15,85.8490566,0
PHYSICS,NEWTON'S LAWS OF MOTION,2006,2006048,306,979,27,8,31.25638407,0.703703704
PHYSICS,FRICTION,2006,2006049,320,363,16,4,88.15426997,0.444444444
PHYSICS,FRICTION,2006,2006050,634,711,19,14,89.17018284,0.185185185
PHYSICS,FRICTION,2006,2006051,79,114,25,3,69.29824561,0.814814815
PHYSICS,"WORK, POWER & ENERGY",2006,2006052,691,886,26,12,77.99097065,0.518518519
PHYSICS,"WORK, POWER & ENERGY",2006,2006053,48,77,12,3,62.33766234,0.333333333
PHYSICS,"WORK, POWER & ENERGY",2006,2006054,706,870,23,17,81.14942529,0.222222222
PHYSICS,CENTRE OF MASS,2006,2006055,73,150,17,22,48.66666667,-0.185185185
PHYSICS,CENTRE OF MASS,2006,2006056,66,245,15,13,26.93877551,0.074074074
PHYSICS,CENTRE OF MASS,2006,2006057,137,806,23,11,16.99751861,0.444444444
PHYSICS,RIGID BODY DYNAMICS,2006,2006058,90,340,25,13,26.47058824,0.444444444
PHYSICS,RIGID BODY DYNAMICS,2006,2006059,41,45,10,4,91.11111111,0.222222222
PHYSICS,RIGID BODY DYNAMICS,2006,2006060,183,603,24,14,30.34825871,0.37037037
PHYSICS,GRAVITATION,2006,2006061,0,9,24,1,0,0.851851852
PHYSICS,GRAVITATION,2006,2006062,413,733,13,4,56.34379263,0.333333333
PHYSICS,GRAVITATION,2006,2006063,323,489,25,0,66.05316973,0.925925926
PHYSICS,FLUID MECHANICS & PROPERTIES OF MATTER,2006,2006064,232,909,27,6,25.52255226,0.777777778
PHYSICS,FLUID MECHANICS & PROPERTIES OF MATTER,2006,2006065,546,998,16,22,54.70941884,-0.222222222
PHYSICS,MODERN PHYSICS,2006,2006066,224,766,27,22,29.24281984,0.185185185
PHYSICS,MODERN PHYSICS,2006,2006067,17,337,16,5,5.044510386,0.407407407
PHYSICS,MODERN PHYSICS,2006,2006068,90,956,17,14,9.414225941,0.111111111
PHYSICS,MODERN PHYSICS,2006,2006069,513,631,26,9,81.29952456,0.62962963
PHYSICS,MODERN PHYSICS,2006,2006070,525,596,13,17,88.08724832,-0.148148148
PHYSICS,MODERN PHYSICS,2006,2006071,77,94,23,2,81.91489362,0.777777778
PHYSICS,MODERN PHYSICS,2006,2006072,665,733,14,1,90.72305593,0.481481481
PHYSICS,SEMICONDUCTORS,2006,2006073,465,805,27,11,57.76397516,0.592592593
PHYSICS,SEMICONDUCTORS,2006,2006074,13,101,10,3,12.87128713,0.259259259
PHYSICS,SEMICONDUCTORS,2006,2006075,768,797,11,3,96.36135508,0.296296296
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2006,2006076,132,163,26,1,80.98159509,0.925925926
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2006,2006077,581,704,20,11,82.52840909,0.333333333
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2006,2006078,215,298,22,20,72.14765101,0.074074074
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2006,2006079,404,558,26,19,72.40143369,0.259259259
CHEMISTRY,ATOMIC STRUCTURE,2006,2006080,258,568,11,16,45.42253521,-0.185185185
CHEMISTRY,ATOMIC STRUCTURE,2006,2006081,693,749,10,2,92.52336449,0.296296296
CHEMISTRY,GASEOUS STATE,2006,2006082,21,121,11,14,17.3553719,-0.111111111
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2006,2006083,401,425,20,5,94.35294118,0.555555556
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2006,2006084,101,120,22,4,84.16666667,0.666666667
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2006,2006085,7,628,11,6,1.114649682,0.185185185
CHEMISTRY,CHEMICAL EQUILIBRIUM,2006,2006086,107,273,13,0,39.19413919,0.481481481
CHEMISTRY,CHEMICAL EQUILIBRIUM,2006,2006087,10,150,16,1,6.666666667,0.555555556
CHEMISTRY,CHEMICAL EQUILIBRIUM,2006,2006088,53,167,23,13,31.73652695,0.37037037
CHEMISTRY,IONIC EQUILIBRIUM,2006,2006089,47,351,11,20,13.39031339,-0.333333333
CHEMISTRY,IONIC EQUILIBRIUM,2006,2006090,394,412,15,15,95.63106796,0
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006091,88,340,24,22,25.88235294,0.074074074
CHEMISTRY,PROPERTIES,2006,2006092,896,957,15,6,93.62591432,0.333333333
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006093,3,127,19,18,2.362204724,0.037037037
CHEMISTRY,PROPERTIES,2006,2006094,223,231,21,10,96.53679654,0.407407407
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006095,337,539,16,3,62.52319109,0.481481481
CHEMISTRY,PROPERTIES,2006,2006096,30,107,24,12,28.03738318,0.444444444
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006097,121,430,12,0,28.13953488,0.444444444
CHEMISTRY,PROPERTIES,2006,2006098,557,921,16,16,60.47774159,0
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006099,318,391,20,21,81.32992327,-0.037037037
CHEMISTRY,PROPERTIES,2006,2006100,215,293,20,5,73.37883959,0.555555556
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006101,47,229,11,8,20.52401747,0.111111111
CHEMISTRY,PROPERTIES,2006,2006102,147,193,12,3,76.16580311,0.333333333
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006103,174,545,12,2,31.9266055,0.37037037
CHEMISTRY,PROPERTIES,2006,2006104,355,962,10,16,36.9022869,-0.222222222
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006105,37,127,11,13,29.13385827,-0.074074074
CHEMISTRY,PROPERTIES,2006,2006106,105,481,26,2,21.82952183,0.888888889
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2006,2006107,16,81,19,15,19.75308642,0.148148148
CHEMISTRY,PROPERTIES,2006,2006108,181,736,16,1,24.5923913,0.555555556
CHEMISTRY,CHEMICAL BONDING,2006,2006109,30,171,19,6,17.54385965,0.481481481
CHEMISTRY,CHEMICAL BONDING,2006,2006110,124,210,12,10,59.04761905,0.074074074
CHEMISTRY,CHEMICAL BONDING,2006,2006111,592,777,21,22,76.19047619,-0.037037037
CHEMISTRY,CHEMICAL BONDING,2006,2006112,291,345,20,11,84.34782609,0.333333333
CHEMISTRY,CHEMICAL BONDING,2006,2006113,521,726,16,2,71.7630854,0.518518519
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2006,2006114,6,12,18,13,50,0.185185185
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2006,2006115,619,830,14,16,74.57831325,-0.074074074
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2006,2006116,332,877,19,21,37.85632839,-0.074074074
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2006,2006117,62,155,14,16,40,-0.074074074
CHEMISTRY,CHEMICAL KINETICS,2006,2006118,145,928,24,17,15.625,0.259259259
CHEMISTRY,CHEMICAL KINETICS,2006,2006119,3,118,25,18,2.542372881,0.259259259
CHEMISTRY,CHEMICAL KINETICS,2006,2006120,579,934,25,17,61.99143469,0.296296296
CHEMISTRY,ELECTROCHEMISTRY,2006,2006121,425,650,26,21,65.38461538,0.185185185
CHEMISTRY,ELECTROCHEMISTRY,2006,2006122,20,42,14,16,47.61904762,-0.074074074
CHEMISTRY,ELECTROCHEMISTRY,2006,2006123,163,246,22,11,66.2601626,0.407407407
CHEMISTRY,SOLID STATE,2006,2006124,81,99,12,6,81.81818182,0.222222222
CHEMISTRY,SOLID STATE,2006,2006125,575,783,14,9,73.43550447,0.185185185
CHEMISTRY,COLLIGATIVE PEROPERTIES,2006,2006126,117,750,19,16,15.6,0.111111111
CHEMISTRY,COLLIGATIVE PEROPERTIES,2006,2006127,12,173,27,2,6.936416185,0.925925926
CHEMISTRY,COLLIGATIVE PEROPERTIES,2006,2006128,355,682,25,7,52.05278592,0.666666667
CHEMISTRY,COLLIGATIVE PEROPERTIES,2006,2006129,376,417,21,6,90.16786571,0.555555556
CHEMISTRY,SURFACE CHEMISTRY,2006,2006130,#NUM!,1,26,21,#NUM!,0.185185185
CHEMISTRY,SURFACE CHEMISTRY,2006,2006131,167,189,20,22,88.35978836,-0.074074074
CHEMISTRY,NUCLEAR CHEMISTRY,2006,2006132,266,916,20,13,29.03930131,0.259259259
CHEMISTRY,NUCLEAR CHEMISTRY,2006,2006133,522,734,22,2,71.11716621,0.740740741
CHEMISTRY,NUCLEAR CHEMISTRY,2006,2006134,407,635,25,12,64.09448819,0.481481481
CHEMISTRY,TRANSITION ELEMENTS AND,2006,2006135,99,624,27,14,15.86538462,0.481481481
CHEMISTRY,COORDINATION CHEMISTRY,2006,2006136,63,481,20,12,13.0977131,0.296296296
CHEMISTRY,TRANSITION ELEMENTS AND,2006,2006137,678,846,23,3,80.14184397,0.740740741
CHEMISTRY,COORDINATION CHEMISTRY,2006,2006138,792,907,11,6,87.32083793,0.185185185
CHEMISTRY,TRANSITION ELEMENTS AND,2006,2006139,247,420,16,10,58.80952381,0.222222222
CHEMISTRY,COORDINATION CHEMISTRY,2006,2006140,720,993,12,20,72.50755287,-0.296296296
CHEMISTRY,TRANSITION ELEMENTS AND,2006,2006141,414,503,27,7,82.30616302,0.740740741
CHEMISTRY,COORDINATION CHEMISTRY,2006,2006142,663,892,27,19,74.32735426,0.296296296
CHEMISTRY,METALLURGY,2006,2006143,42,738,18,8,5.691056911,0.37037037
CHEMISTRY,METALLURGY,2006,2006144,562,841,19,19,66.82520809,0
CHEMISTRY,METALLURGY,2006,2006145,113,182,11,6,62.08791209,0.185185185
CHEMISTRY,QUALITATIVE ANALYSIS,2006,2006146,179,994,19,16,18.00804829,0.111111111
CHEMISTRY,HYDROCARBONS,2006,2006147,241,670,11,18,35.97014925,-0.259259259
CHEMISTRY,HYDROCARBONS,2006,2006148,17,290,16,4,5.862068966,0.444444444
CHEMISTRY,HYDROCARBONS,2006,2006149,94,421,22,18,22.32779097,0.148148148
CHEMISTRY,ALKYL HALIDES,2006,2006150,141,679,23,5,20.76583211,0.666666667
CHEMISTRY,ALKYL HALIDES,2006,2006151,279,706,22,20,39.5184136,0.074074074
CHEMISTRY,ALKYL HALIDES,2006,2006152,67,86,13,2,77.90697674,0.407407407
CHEMISTRY,ALCOHOLS AND ETHERS (REACTION MECHANISM),2006,2006153,642,922,21,1,69.63123644,0.740740741
CHEMISTRY,ALDEHYDES AND KETONES,2006,2006154,193,706,19,16,27.33711048,0.111111111
CHEMISTRY,AROMATIC COMPOUND,2006,2006155,92,928,18,2,9.913793103,0.592592593
CHEMISTRY,AROMATIC COMPOUND,2006,2006156,6,68,12,6,8.823529412,0.222222222
CHEMISTRY,CARBOXYLIC ACID & THEIR DERIVATIVES,2006,2006157,98,780,14,17,12.56410256,-0.111111111
CHEMISTRY,AMINES,2006,2006158,530,578,12,13,91.69550173,-0.037037037
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2006,2006159,811,907,27,17,89.41565601,0.37037037
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2006,2006160,192,265,27,21,72.45283019,0.222222222
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2006,2006161,321,684,26,8,46.92982456,0.666666667
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2006,2006162,29,154,14,0,18.83116883,0.518518519
CHEMISTRY,STEREO CHEMISTRY,2006,2006163,233,720,27,12,32.36111111,0.555555556
MATHEMATICS,STRAIGHT LINE,2006,2006164,617,957,20,14,64.4723093,0.222222222
MATHEMATICS,STRAIGHT LINE,2006,2006165,4,76,18,22,5.263157895,-0.148148148
MATHEMATICS,STRAIGHT LINE,2006,2006166,124,199,20,11,62.31155779,0.333333333
MATHEMATICS,CIRCLE,2006,2006167,327,535,12,16,61.12149533,-0.148148148
MATHEMATICS,CIRCLE,2006,2006168,733,882,18,16,83.10657596,0.074074074
MATHEMATICS,CIRCLE,2006,2006169,7,16,21,21,43.75,0
MATHEMATICS,CIRCLE,2006,2006170,413,440,23,4,93.86363636,0.703703704
MATHEMATICS,PARABOLA,2006,2006171,82,92,25,16,89.13043478,0.333333333
MATHEMATICS,ELLIPSE,2006,2006172,478,812,10,13,58.86699507,-0.111111111
MATHEMATICS,HYPERBOLA,2006,2006173,254,953,26,13,26.65267576,0.481481481
